EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
321408.90625,303745.375,750000.0625,750000.0625,750000.0625,321445.71875,486622.09375,183695.578125,0.021240234375,0.980712890625,-0.046630859375,-0.4577636420726776,-0.9460448622703552,-0.5493163466453552,46.66667175292969,57.0,1.0,WarmUp
319879.6875,302546.4375,750000.0625,750000.0625,750000.0625,320145.9375,484817.0625,184305.875,0.019287109375,0.979248046875,-0.04638671875,-0.4272460639476776,-0.8544921278953552,-0.5493163466453552,46.66667175292969,58.0,1.0,WarmUp
318268.75,301003.1875,750000.0625,750000.0625,750000.0625,318684.5625,482957.5625,184649.640625,0.019775390625,0.979736328125,-0.04736328125,-0.3356933295726776,-0.7324218153953552,-0.3967284858226776,46.66667175292969,59.0,1.0,WarmUp
316631.15625,299195.09375,750000.0625,750000.0625,750000.0625,316963.03125,480794.4375,184190.984375,0.01953125,0.97998046875,-0.046630859375,-0.3356933295726776,-0.7324218153953552,-0.4882812201976776,46.66667175292969,60.0,1.0,WarmUp
315161.65625,297673.03125,750000.0625,750000.0625,750000.0625,315351.84375,478659.78125,183561.296875,0.01953125,0.98193359375,-0.04736328125,-0.2746581733226776,-0.6713866591453552,-0.6103515028953552,46.66667175292969,61.0,1.0,WarmUp
313916.40625,296670.875,750000.0625,750000.0625,750000.0625,314146.4375,476962.46875,183614.21875,0.019775390625,0.98291015625,-0.049072265625,-0.2746581733226776,-0.7934569716453552,-0.6103515028953552,46.66667175292969,62.0,1.0,WarmUp
312743.5625,295801.125,750000.0625,750000.0625,750000.0625,313179.34375,475654.96875,184307.046875,0.01708984375,0.982421875,-0.049560546875,-0.1831054538488388,-0.8239745497703552,-0.6408690810203552,46.66667175292969,63.0,1.0,WarmUp
311475.6875,294583.21875,750000.0625,750000.0625,750000.0625,312059.25,474303.9375,184803.515625,0.016357421875,0.984375,-0.0458984375,-0.1831054538488388,-0.7934569716453552,-0.7019042372703552,46.66667175292969,64.0,1.0,WarmUp
310165.4375,293089.9375,750000.0625,750000.0625,750000.0625,310661.8125,472626.75,184499.265625,0.015869140625,0.984619140625,-0.048095703125,-0.2136230319738388,-0.7324218153953552,-0.7019042372703552,46.66667175292969,65.0,1.0,WarmUp
308994.65625,291854.15625,750000.0625,749112.125,750000.0625,309343.34375,470938.65625,183997.421875,0.016357421875,0.983642578125,-0.04931640625,-0.1525878757238388,-0.6408690810203552,-0.7629393935203552,46.66667175292969,66.0,1.0,WarmUp
308023.40625,291104.9375,750000.0625,746099.5625,750000.0625,308404.5625,469664.96875,184175.96875,0.01708984375,0.984130859375,-0.048583984375,-0.0610351525247097,-0.6713866591453552,-0.8239745497703552,46.66667175292969,67.0,1.0,WarmUp
307124.53125,290488.75,750000.0625,743273.875,750000.0625,307707.8125,468776.71875,185008.890625,0.01708984375,0.98388671875,-0.05078125,-0.0610351525247097,-0.7629393935203552,-0.7019042372703552,46.66667175292969,68.0,1.0,WarmUp
306112.6875,289508.03125,750000.0625,740419.25,750000.0625,306821.875,467785.375,185568.484375,0.01513671875,0.985595703125,-0.0498046875,-0.2441406100988388,-0.7019042372703552,-0.8544921278953552,46.66667175292969,69.0,1.0,WarmUp
305050.28125,288255.34375,750000.0625,737554.9375,750000.0625,305664.9375,466462.40625,185346.125,0.015869140625,0.98486328125,-0.04931640625,-0.1220703050494194,-0.6408690810203552,-0.9765624403953552,46.66667175292969,70.0,1.0,WarmUp
304109.71875,287235.40625,750000.0625,734865.9375,750000.0625,304572.9375,465112.65625,184929.671875,0.0166015625,0.985595703125,-0.0478515625,-0.0610351525247097,-0.6713866591453552,-0.8544921278953552,46.66667175292969,71.0,1.0,WarmUp
303368.875,286698.0625,750000.0625,732477.25,750000.0625,303854.90625,464165.65625,185185.90625,0.015625,0.98681640625,-0.045654296875,-0.0915527269244194,-0.7324218153953552,-0.7324218153953552,46.66667175292969,72.0,1.0,WarmUp
302669.375,286264.09375,750000.0625,730222.5,750000.0625,303346.53125,463564.84375,186070.0625,0.013427734375,0.986328125,-0.0458984375,-0.0610351525247097,-0.7324218153953552,-0.6713866591453552,46.66667175292969,73.0,1.0,WarmUp
301868.1875,285485.0625,750000.0625,727890.75,750000.0625,302665.625,462876.65625,186710.65625,0.013671875,0.985595703125,-0.047607421875,0.0,-0.7934569716453552,-0.8544921278953552,46.66667175292969,74.0,1.0,WarmUp
